HANDLE,p_address,c_address,p_lcra,p_lra,p_landBank,c_lra,p_typeSimple,c_typeDetail,c_typeSimple,compare_type,p_low
10383000170,818 SOULARD ST,818 SOULARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10383000180,814 - 816 SOULARD ST,814-6 SOULARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10384000050,1836 - 1838 S 10TH ST,1836-8 S 10TH ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10384000090,1837 S 9TH ST,1837 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10385000040,1820 S 10TH ST,1820 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10385000065,1804 - 1806 S 10TH ST,1804-6 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10385000100,1805 - 1807 S 9TH ST,1805-7 S 9TH ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10385000190,909 - 911 EMMET ST,909-11 EMMET ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000042,1708 - 1710 S 10TH ST,1708-10 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000085,1719 - 1721 S 9TH ST,1719-21 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000095,1727 S 9TH ST,1727 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000115,1729 S 9TH ST,1729 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000145,1733 S 9TH ST,1733 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10386000165,907 SOULARD ST,907 SOULARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10387060015,1613 1/2 S 9TH ST,1615 1/2 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10388000020,1518 R - 1521 S 10TH ST,1521 S 9TH ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10390000039,1414 MENARD ST,1414 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000081,1412 MENARD ST,1412 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000090,1408 - 1410 MENARD ST,1408-10 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000100,1022 - 1024 PARK AVE,1022-4 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000110,1020 PARK AVE,1020 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000120,1018 PARK AVE,1018 PARK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10390000130,1014 PARK AVE,1014 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000150,1012 PARK AVE,1012 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000160,1006 - 1008 PARK AVE,1006-8 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10390000170,1000 - 1004 PARK AVE,1000-4 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10391000051,1516 MENARD ST,1516 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10391000096,1501 R - 1523 R S 10TH ST,1501-23R S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10394000015,1801 S 10TH ST,1801 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10394000020,1817 S 10TH ST,1817 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10394000060,1831 S 10TH ST,1831 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10394000070,1833 - 1835 S 10TH ST,1833-5 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10394000080,1817 R S 10TH ST,1817R S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10395000065,1842 MENARD ST,1842 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10395000155,1855 S 10TH ST,1855 S 10TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10395000230,1017 - 1019 GEYER AVE,1017-9 GEYER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
10395000250,1023 - 1025 GEYER AVE,1023-5 GEYER AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10396000010,1859 MENARD ST,1859 MENARD ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10396000030,1861 R MENARD ST,1861R MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10396000091,1851 MENARD ST,1851 MENARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10396000100,1863 - 1865 MENARD ST,1027 GEYER AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10397000021,1800 - 1810 S 11TH ST,1800-10 S 11TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10399050200,1610 S 11TH ST,1610 S 11TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000020,1620 S TUCKER BLVD,1620 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000030,1616 S TUCKER BLVD,1616 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000040,1614 S TUCKER BLVD,1614 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000050,1612 S TUCKER BLVD,1612 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000060,1610 S TUCKER BLVD,1610 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000070,1606 - 1608 S TUCKER BLVD,1606-8 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000080,1604 S TUCKER BLVD,1604 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10403000090,1600 - 1602 S TUCKER BLVD,1600-2 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10405000025,1822 R S TUCKER BLVD,1822R S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10405000036,1816 R S TUCKER BLVD,1816R S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant lot, possible",lot,unmatched,FALSE
10405000045,1820 - 1830 S TUCKER BLVD,1820-30 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10405000055,1800 S TUCKER BLVD,1800 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10408000040,1810 S 13TH ST,1810 S 13TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10408000070,1805 S TUCKER BLVD,1805 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10408000080,1813 S TUCKER BLVD,1813 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10408000080,1813 S TUCKER BLVD,1813 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10409000019,1716 S 13TH ST,1716 S 13TH ST,TRUE,FALSE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
10409000030,1710 S 13TH ST,1710 S 13TH ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10409000041,1218 LAFAYETTE AVE,1218 LAFAYETTE AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10409000045,1701 S TUCKER BLVD,1701 S TUCKER BLVD,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10409000050,1703 S TUCKER BLVD,1703 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10409000070,1719 S TUCKER BLVD,1719 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10409000090,1725 S TUCKER BLVD,1725 S TUCKER BLVD,TRUE,FALSE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
10409000100,1729 - 1731 S TUCKER BLVD,1729-31 S TUCKER BLVD,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10409000210,1723 S TUCKER BLVD,1723 S TUCKER BLVD,TRUE,FALSE,TRUE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
10417000011,801 R POPLAR ST,801R POPLAR ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10417000012,803 POPLAR ST,803 POPLAR ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10417000052,801 R POPLAR ST,801R POPLAR ST 2,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10417000070,701 R POPLAR ST,701R POPLAR ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10418000061,615 S 7TH ST,615 S 7TH ST,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10419000320,711 S 7TH ST,711 S 7TH ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10426000010,300 - 922 S 10TH ST,908-22 CLARK AV,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10426000018,311 S 9TH ST,311 S 9TH ST,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10426000020,911 - 921 SPRUCE ST,921 SPRUCE ST,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10426000040,925 SPRUCE ST,925 SPRUCE ST,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10448000020,1526 - 1548 PAPIN ST,1526-48 PAPIN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10448000250,1431 R CHOUTEAU AVE,1431R CHOUTEAU AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10463040125,1212 - 1214 S 9TH ST,1212-4 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10465030004,938 RUTGER ST,938 RUTGER ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10465030030,936 RUTGER ST,936 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10465030205,913 PARK AVE,913 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10465030291,933 PARK AVE,933 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10465030301,937 R PARK AVE,937R PARK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10465030311,939 PARK AVE,939 PARK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10465030350,1340 10TH STREET PEDESTRIAN MALL,1340 10TH STREET PEDESTRIAN MALL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030090,916 - 918 MORRISON AVE,916-8 MORRISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030100,912 MORRISON AVE,912 MORRISON AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
10466030165,909 - 1321 RUTGER ST,1321 S 9TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030200,917 RUTGER ST,917 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030270,939 RUTGER ST,939 RUTGER ST,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10466030300,1314 - 1316 10TH STREET PEDESTRIAN MALL,1314 10TH STREET PEDESTRIAN MALL,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10466030345,1310 R 10TH STREET PEDESTRIAN MALL,1310R 10TH STREET PEDESTRIAN MALL 8,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030355,1310 R 10TH STREET PEDESTRIAN MALL,1310R 10TH STREET PEDESTRIAN MALL 6,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030365,1310 R 10TH STREET PEDESTRIAN MALL,1310R 10TH STREET PEDESTRIAN MALL 4,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466030375,1310 10TH STREET PEDESTRIAN MALL,1310 10TH STREET PEDESTRIAN MALL 2,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10466040140,1000 MORRISON AVE,1000 MORRISON AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
10467030260,935 R MORRISON AVE,935R MORRISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10467030290,939 MORRISON AVE,939 MORRISON AV,TRUE,FALSE,TRUE,TRUE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10472030020,1100 MORRISON AVE,1100 MORRISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10473030040,1102 - 1104 MORRISON AVE,1102-4 MORRISON AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10474030025,1126 - 1130 RUTGER ST,1126-8 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10474030030,1122 RUTGER ST,1122 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10474030035,1120 RUTGER ST,1120 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10474030142,1341 S 11TH ST,1341 S 11TH ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10474030151,1115 PARK AVE,1115 PARK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10475000147,1205 PARK AVE,1205 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000148,1201 PARK AVE,1201 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000152,1321 S TUCKER BLVD,1321 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000153,1317 S TUCKER BLVD,1317 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000157,1301 S TUCKER BLVD,1301 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000163,1308 S 13TH ST,1308 S 13TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000166,1300 RUTGER ST,1300 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000171,1316 RUTGER ST,1316 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000172,1201 S TUCKER BLVD,1201 S TUCKER BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10475000185,1200 S 13TH ST,1200 S 13TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482030040,1112 DOLMAN ST,1112 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482030050,1108 DOLMAN ST,1108 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482030082,1106 DOLMAN ST,1106 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482030105,1026 DOLMAN ST,1026 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482030240,1109 GRATTAN ST,1109 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482030260,1605 HICKORY ST,1605 HICKORY ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482030270,1607 HICKORY ST,1607 HICKORY ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482030280,1611 HICKORY ST,1611 HICKORY ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482030290,1613 HICKORY ST,1613 HICKORY ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482090162,1002 S 18TH ST,1002 S 18TH ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482090200,1009 - 1732 DOLMAN ST,1732 CHOUTEAU AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10482090200,1009 - 1732 DOLMAN ST,1732 CHOUTEAU AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10482090216,1011 DOLMAN ST,1011 DOLMAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482090217,1023 DOLMAN ST,1023 DOLMAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10482090230,1025 DOLMAN ST,1025 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482090250,1103 DOLMAN ST,1103 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482090281,1111 - 1113 DOLMAN ST,1111-3 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482090340,1127 DOLMAN ST,1127 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482090360,1717 HICKORY ST,1717 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10482100010,1752 - 1758 CHOUTEAU AVE,1752-8 CHOUTEAU AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030010,1322 - 1332 DOLMAN ST,1322-32 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10483030021,1306 DOLMAN ST,1306 DOLMAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030130,1212 DOLMAN ST,1212 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030131,1216 DOLMAN ST,1216 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030133,1222 DOLMAN ST,1222 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030141,1626 - 1628 HICKORY ST,1626-8 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030145,1234 DOLMAN ST,1234 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030146,1232 DOLMAN ST,1232 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030160,1624 HICKORY ST,1624 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030170,1622 HICKORY ST,1622 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030180,1620 HICKORY ST,1620 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030190,1618 HICKORY ST,1618 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030200,1616 HICKORY ST,1616 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483030210,1201 - 1203 GRATTAN ST,1201-3 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030220,1205 GRATTAN ST,1205 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030230,1207 GRATTAN ST,1207 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030240,1209 GRATTAN ST,1209 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030260,1213 GRATTAN ST,1213 GRATTAN ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483030340,1239 GRATTAN ST,1239 GRATTAN ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483040215,1201 - 1203 DOLMAN ST,1201-3 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483040225,1205 DOLMAN ST,1205 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10483040285,1223 DOLMAN ST,1223 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10483040350,1319 DOLMAN ST,1319 DOLMAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10484000185,1821 - 1829 PARK AVE,1821-9 PARK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10484000185,1821 - 1829 PARK AVE,1821-9 PARK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10484000185,1821 - 1829 PARK AVE,1821-9 PARK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10484000276,1310 R MISSISSIPPI AVE,1310R MISSISSIPPI AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10484000297,1306 1/2 MISSISSIPPI AVE,1306 1/2 MISSISSIPPI AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
10531000010,700 HADLEY ST,700 HADLEY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant building, confirmed",building,unmatched,TRUE
10538000030,1324 DR MARTIN LUTHER KING DR,1324 DR MARTIN LUTHER KING DR,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10538000040,1322 DR MARTIN LUTHER KING DR,1322 DR MARTIN LUTHER KING DR,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10546000060,1400 COLE ST,1400E COLE ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000010,1432 - 1434 BIDDLE ST,1432-4 BIDDLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000050,1422 - 1424 BIDDLE ST,1422-4 BIDDLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000060,1418 BIDDLE ST,1418 BIDDLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000070,1416 BIDDLE ST,1416 BIDDLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000080,1410 - 1414 BIDDLE ST,1410-4 BIDDLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000100,1115 - 1129 N 14TH ST,1115-29 N 14TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000120,1413 CARR ST,1413 CARR ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000130,1415 CARR ST,1415 CARR ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10554000140,1419 - 1437 CARR ST,1419-37 CARR ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
10556040020,516 - 1224 OFALLON ST,1224 N 6TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10557000010,1200 N 7TH ST,1200 N 7TH ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
10557000020,1202 - 1204 N 7TH ST,1202-4 N 7TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10557000050,1212 - 1218 N 7TH ST,1212-6 N 7TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
10557000070,1232 - 1234 N 7TH ST,1232-4 N 7TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
